"","resultpositive","ct_result","gendermale","age","drive_thru_ind_factor1","std_ct_result","std_age","log_ct_result","log_age","ct_result_sq","age_sq","resultpositiveXct_result","resultpositiveXgendermale","resultpositiveXage","resultpositiveXdrive_thru_ind_factor1","resultpositiveXstd_ct_result","resultpositiveXstd_age","ct_resultXgendermale","ct_resultXage","ct_resultXdrive_thru_ind_factor1","ct_resultXstd_ct_result","ct_resultXstd_age","gendermaleXage","gendermaleXdrive_thru_ind_factor1","gendermaleXstd_ct_result","gendermaleXstd_age","ageXdrive_thru_ind_factor1","ageXstd_ct_result","ageXstd_age","drive_thru_ind_factor1Xstd_ct_result","drive_thru_ind_factor1Xstd_age","std_ct_resultXstd_age","clinic_name"
"drive_thru_ind_factor1.51",0,0,0.166666666666667,-3.16666666666667,0.333333333333333,0,-0.192230965144212,0,0,0,-30.1666666666667,0,0,0,0,0,0,7.5,-142.5,15,0,-8.65039343148955,-1.66666666666667,0.333333333333333,0.0370680519914291,-0.244675223988262,0,-0.704292987837153,0.895266725855775,0.0741361039828582,-0.287002063614195,-0.0427537644619695,"mri"
"std_ct_result.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"std_age.51",0,0,-0.0809393537449314,1.84137029769719,-0.192230965144212,0,0.111779491425542,0,0,0,17.6852487932675,0,0,0,0,0,0,-3.64227091852191,82.8616633963735,-8.65039343148955,0,5.03007711414939,1.11291611399281,-0.192230965144212,-0.0180015850366187,0.137248317936358,0,0.409536059583076,-0.511856769841881,-0.0427537644619695,0.165512051060812,0.024860687998425,"mri"
"log_ct_result.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"log_age.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"ct_result_sq.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"age_sq.51",0,0,-10.3333333333333,291.333333333333,-30.1666666666667,0,17.6852487932675,0,0,0,2820.33333333333,0,0,0,0,0,0,-465,13110,-1357.5,0,795.836195697038,198.333333333333,-30.1666666666667,-2.2982192234686,20.9367928415986,0,64.7949548810181,-79.6328355898399,-6.70931741044867,25.9736867570846,3.9333463305012,"mri"
"resultpositiveXct_result.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"resultpositiveXgendermale.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"resultpositiveXage.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"resultpositiveXdrive_thru_ind_factor1.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"resultpositiveXstd_ct_result.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"resultpositiveXstd_age.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"ct_resultXgendermale.51",0,0,15,-60,7.5,0,-3.64227091852191,0,0,0,-465,0,0,0,0,0,0,675,-2700,337.5,0,-163.902191333486,75,7.5,3.33612467922862,-8.36225421448637,0,-13.3444987169145,23.4327718320102,1.66806233961431,-6.45754643131938,-0.810071326647844,"mri"
"ct_resultXage.51",0,0,-60,1365,-142.5,0,82.8616633963735,0,0,0,13110,0,0,0,0,0,0,-2700,61425,-6412.5,0,3728.77485283681,825,-142.5,-13.3444987169145,101.741596580231,0,303.587345809804,-379.437254803089,-31.6931844526719,122.693382195068,18.4291226812384,"mri"
"ct_resultXdrive_thru_ind_factor1.51",0,0,7.5,-142.5,15,0,-8.65039343148955,0,0,0,-1357.5,0,0,0,0,0,0,337.5,-6412.5,675,0,-389.26770441703,-75,15,1.66806233961431,-11.0103850794718,0,-31.6931844526719,40.2870026635099,3.33612467922862,-12.9150928626388,-1.92391940078863,"mri"
"ct_resultXstd_ct_result.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"ct_resultXstd_age.51",0,0,-3.64227091852191,82.8616633963735,-8.65039343148955,0,5.03007711414939,0,0,0,795.836195697038,0,0,0,0,0,0,-163.902191333486,3728.77485283681,-389.26770441703,0,226.353470136722,50.0812251296763,-8.65039343148955,-0.810071326647844,6.17617430713609,0,18.4291226812384,-23.0335546428847,-1.92391940078863,7.44804229773652,1.11873095992912,"mri"
"gendermaleXage.51",0,0,1.66666666666667,18.3333333333333,-1.66666666666667,0,1.11291611399281,0,0,0,198.333333333333,0,0,0,0,0,0,75,825,-75,0,50.0812251296763,33.3333333333333,-1.66666666666667,0.370680519914291,0.588473525552312,0,4.0774857190572,-3.74538462922215,-0.370680519914291,1.43501031807097,0.247521794253508,"mri"
"gendermaleXdrive_thru_ind_factor1.51",0,0,0.166666666666667,-3.16666666666667,0.333333333333333,0,-0.192230965144212,0,0,0,-30.1666666666667,0,0,0,0,0,0,7.5,-142.5,15,0,-8.65039343148955,-1.66666666666667,0.333333333333333,0.0370680519914291,-0.244675223988262,0,-0.704292987837153,0.895266725855775,0.0741361039828582,-0.287002063614195,-0.0427537644619695,"mri"
"gendermaleXstd_ct_result.51",0,0,0.0741361039828582,-0.296544415931433,0.0370680519914291,0,-0.0180015850366187,0,0,0,-2.2982192234686,0,0,0,0,0,0,3.33612467922862,-13.3444987169145,1.66806233961431,0,-0.810071326647844,0.370680519914291,0.0370680519914291,0.0164884857412715,-0.041329663198417,0,-0.065953942965086,0.115814293942967,0.00824424287063575,-0.0319158222470952,-0.0040037021403931,"mri"
"gendermaleXstd_age.51",0,0,-0.18582787143303,2.26092436844959,-0.244675223988262,0,0.137248317936358,0,0,0,20.9367928415986,0,0,0,0,0,0,-8.36225421448637,101.741596580231,-11.0103850794718,0,6.17617430713609,0.588473525552312,-0.244675223988262,-0.041329663198417,0.195721947875593,0,0.50284837223027,-0.675712016694081,-0.0544178035428687,0.210666882599689,0.0305251667100066,"mri"
"ageXdrive_thru_ind_factor1.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"ageXstd_ct_result.51",0,0,-0.296544415931433,6.7463854624401,-0.704292987837153,0,0.409536059583076,0,0,0,64.7949548810181,0,0,0,0,0,0,-13.3444987169145,303.587345809804,-31.6931844526719,0,18.4291226812384,4.0774857190572,-0.704292987837153,-0.065953942965086,0.50284837223027,0,1.50045220245571,-1.87533331847014,-0.156640614542079,0.60640062269481,0.091084223693943,"mri"
"ageXstd_age.51",0,0,0.52072826293356,-8.4319389956242,0.895266725855775,0,-0.511856769841881,0,0,0,-79.6328355898399,0,0,0,0,0,0,23.4327718320102,-379.437254803089,40.2870026635099,0,-23.0335546428847,-3.74538462922215,0.895266725855775,0.115814293942967,-0.675712016694081,0,-1.87533331847014,2.42587898890092,0.19911476124131,-0.770830193417193,-0.113841200139983,"mri"
"drive_thru_ind_factor1Xstd_ct_result.51",0,0,0.0370680519914291,-0.704292987837153,0.0741361039828582,0,-0.0427537644619695,0,0,0,-6.70931741044867,0,0,0,0,0,0,1.66806233961431,-31.6931844526719,3.33612467922862,0,-1.92391940078863,-0.370680519914291,0.0741361039828582,0.00824424287063575,-0.0544178035428687,0,-0.156640614542079,0.19911476124131,0.0164884857412715,-0.0638316444941905,-0.0095087925834336,"mri"
"drive_thru_ind_factor1Xstd_age.51",0,0,-0.143501031807097,2.72651960433485,-0.287002063614195,0,0.165512051060812,0,0,0,25.9736867570846,0,0,0,0,0,0,-6.45754643131938,122.693382195068,-12.9150928626388,0,7.44804229773652,1.43501031807097,-0.287002063614195,-0.0319158222470952,0.210666882599689,0,0.60640062269481,-0.770830193417193,-0.0638316444941905,0.247110553556419,0.0368112558835814,"mri"
"std_ct_resultXstd_age.51",0,0,-0.0180015850366187,0.409536059583076,-0.0427537644619695,0,0.024860687998425,0,0,0,3.9333463305012,0,0,0,0,0,0,-0.810071326647844,18.4291226812384,-1.92391940078863,0,1.11873095992912,0.247521794253508,-0.0427537644619695,-0.0040037021403931,0.0305251667100066,0,0.091084223693943,-0.113841200139983,-0.0095087925834336,0.0368112558835814,0.00552922365160988,"mri"
"resultpositive.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"ct_result.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"gendermale.52",0,0,0.333333333333333,-2.5,0,0,-0.151761288271746,0,-0.231791451911545,0,-56.1666666666667,0,0,0,0,0,0,15,-112.5,0,0,-6.82925797222859,2.5,0,0.0741361039828582,-0.135240775342448,0,-0.556020779871437,-1.25705479939878,0,0,-0.0337529719436601,"mri-mag resonance"
"age.52",0,0,-2.5,18.9166666666667,0,0,1.14832708125621,0,1.76069112144068,0,423.75,0,0,0,0,0,0,-112.5,851.25,0,0,51.6747186565297,-18.5833333333333,0,-0.556020779871437,1.02442323428648,0,4.2072239010272,9.43617125195547,0,0,0.255397487707028,"mri-mag resonance"
"drive_thru_ind_factor1.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"std_ct_result.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"std_age.52",0,0,-0.151761288271746,1.14832708125621,0,0,0.069708638883511,0,0.106881901135385,0,25.723538362061,0,0,0,0,0,0,-6.82925797222859,51.6747186565297,0,0,3.136888749758,-1.12809224281998,0,-0.0337529719436601,0.06218711590833,0,0.255397487707028,0.572818202219832,0,0,0.0155037807023145,"mri-mag resonance"
"log_ct_result.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"log_age.52",0,0,-0.231791451911545,1.76069112144068,0,0,0.106881901135385,0,0.164153603673827,0,39.3906881286567,0,0,0,0,0,0,-10.4306153360195,79.2311004648304,0,0,4.80968555109233,-1.7161806572325,0,-0.051552345543756,0.0953939601007687,0,0.391592340182464,0.875226674804216,0,0,0.0237714232093755,"mri-mag resonance"
"ct_result_sq.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"age_sq.52",0,0,-56.1666666666667,423.75,0,0,25.723538362061,0,39.3906881286567,0,9501.58333333333,0,0,0,0,0,0,-2527.5,19068.75,0,0,1157.55922629275,-418.75,0,-12.4919335211116,22.9398319334743,0,94.2455221882085,211.937637545664,0,0,5.72112874445039,"mri-mag resonance"
"resultpositiveXct_result.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"resultpositiveXgendermale.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"resultpositiveXage.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"resultpositiveXdrive_thru_ind_factor1.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"resultpositiveXstd_ct_result.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"resultpositiveXstd_age.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"ct_resultXgendermale.52",0,0,15,-112.5,0,0,-6.82925797222859,0,-10.4306153360195,0,-2527.5,0,0,0,0,0,0,675,-5062.5,0,0,-307.316608750286,112.5,0,3.33612467922862,-6.08583489041017,0,-25.0209350942147,-56.5674659729449,0,0,-1.51888373746471,"mri-mag resonance"
"ct_resultXage.52",0,0,-112.5,851.25,0,0,51.6747186565297,0,79.2311004648304,0,19068.75,0,0,0,0,0,0,-5062.5,38306.25,0,0,2325.36233954383,-836.25,0,-25.0209350942147,46.0990455428915,0,189.325075546224,424.627706337996,0,0,11.4928869468163,"mri-mag resonance"
"ct_resultXdrive_thru_ind_factor1.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"ct_resultXstd_ct_result.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"ct_resultXstd_age.52",0,0,-6.82925797222859,51.6747186565297,0,0,3.136888749758,0,4.80968555109233,0,1157.55922629275,0,0,0,0,0,0,-307.316608750286,2325.36233954383,0,0,141.15999373911,-50.7641509268992,0,-1.51888373746471,2.79842021587485,0,11.4928869468163,25.7768190998925,0,0,0.697670131604151,"mri-mag resonance"
"gendermaleXage.52",0,0,2.5,-18.5833333333333,0,0,-1.12809224281998,0,-1.7161806572325,0,-418.75,0,0,0,0,0,0,112.5,-836.25,0,0,-50.7641509268992,18.9166666666667,0,0.556020779871437,-1.00418839585025,0,-4.13308779704435,-9.41965073902618,0,0,-0.250897091447874,"mri-mag resonance"
"gendermaleXdrive_thru_ind_factor1.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"gendermaleXstd_ct_result.52",0,0,0.0741361039828582,-0.556020779871437,0,0,-0.0337529719436601,0,-0.051552345543756,0,-12.4919335211116,0,0,0,0,0,0,3.33612467922862,-25.0209350942147,0,0,-1.51888373746471,0.556020779871437,0,0.0164884857412715,-0.0300786725505303,0,-0.123663643059536,-0.279579435961136,0,0,-0.00750694151323705,"mri-mag resonance"
"gendermaleXstd_age.52",0,0,-0.135240775342448,1.02442323428648,0,0,0.06218711590833,0,0.0953939601007687,0,22.9398319334743,0,0,0,0,0,0,-6.08583489041017,46.0990455428915,0,0,2.79842021587485,-1.00418839585025,0,-0.0300786725505303,0.0554843749754903,0,0.227840242258555,0.510516632020921,0,0,0.013830931474122,"mri-mag resonance"
"ageXdrive_thru_ind_factor1.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"ageXstd_ct_result.52",0,0,-0.556020779871437,4.2072239010272,0,0,0.255397487707028,0,0.391592340182464,0,94.2455221882085,0,0,0,0,0,0,-25.0209350942147,189.325075546224,0,0,11.4928869468163,-4.13308779704435,0,-0.123663643059536,0.227840242258555,0,0.935721565817158,2.09868291940509,0,0,0.056802524116827,"mri-mag resonance"
"ageXstd_age.52",0,0,-1.25705479939878,9.43617125195547,0,0,0.572818202219832,0,0.875226674804216,0,211.937637545664,0,0,0,0,0,0,-56.5674659729449,424.627706337996,0,0,25.7768190998925,-9.41965073902618,0,-0.279579435961136,0.510516632020921,0,2.09868291940509,4.74096969709567,0,0,0.12739952940913,"mri-mag resonance"
"drive_thru_ind_factor1Xstd_ct_result.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"drive_thru_ind_factor1Xstd_age.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"std_ct_resultXstd_age.52",0,0,-0.0337529719436601,0.255397487707028,0,0,0.0155037807023145,0,0.0237714232093755,0,5.72112874445039,0,0,0,0,0,0,-1.51888373746471,11.4928869468163,0,0,0.697670131604151,-0.250897091447874,0,-0.00750694151323705,0.013830931474122,0,0.056802524116827,0.12739952940913,0,0,0.00344816969482265,"mri-mag resonance"
"resultpositive.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"ct_result.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"gendermale.53",0,0,0.242846553002224,0.103113417346182,-0.00578206078576723,0,0.00625945002182355,0,0,0,0.93502223869533,0,0,0,0,0,0,10.9280948851001,4.64010378057821,-0.260192735359526,0,0.28167525098206,0.24824314306894,0,0.0540110919157547,-0.194022905880989,-0.00390289103039288,0.0229332810912133,-0.0320212188911438,-0.00128597837894654,0.00474146702407106,0.00139215371308025,"nicu"
"age.53",0,0,0.103113417346182,4.67174450210032,-0.00136520879663949,0,0.283595985646077,0,0,0,69.38868248085,0,0,0,0,0,0,4.64010378057821,210.228502594514,-0.0614343958487769,0,12.7618193540735,2.77329997529034,0,0.0229332810912133,0.0795705401116276,0.00065418828762046,1.03903480856717,0.189805399566003,-0.000303633783917933,0.00121516540861998,0.0630741044429363,"nicu"
"drive_thru_ind_factor1.53",0,0,-0.00578206078576723,-0.00136520879663949,0.0138868297504324,0,-8.28743382951711e-05,0,0,0,-0.0659680009883865,0,0,0,0,0,0,-0.260192735359526,-0.0614343958487769,0.624907338769459,0,-0.0037293452232827,-0.00591055102545095,0,-0.00128597837894654,0.00461959299716639,0.00937361008154188,-0.000303633783917933,-0.0028291023001844,0.00308854636311092,-0.0113876259296066,-1.8431941684084e-05,"nicu"
"std_ct_result.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"std_age.53",0,0,0.00625945002182355,0.283595985646077,-8.28743382951711e-05,0,0.0172155568521378,0,0,0,4.21220633790918,0,0,0,0,0,0,0.28167525098206,12.7618193540735,-0.0037293452232827,0,0.774700058346199,0.168351830805626,0,0.00139215371308025,0.00483029107032771,3.9712182920628e-05,0.0630741044429363,0.0115220447836281,-1.84319416840841e-05,7.37660271501721e-05,0.00382888293873868,"nicu"
"log_ct_result.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"log_age.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"ct_result_sq.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"age_sq.53",0,0,0.93502223869533,69.38868248085,-0.0659680009883865,0,4.21220633790918,0,0,0,1063.46915095132,0,0,0,0,0,0,42.0760007412898,3122.49071163825,-2.96856004447739,0,189.549285205913,36.5556729676303,0,0.207956717742606,1.41403447319112,-0.0429835063009637,15.4326197389015,4.81329416383099,-0.0146718317424489,0.054189564332242,0.936829701193469,"nicu"
"resultpositiveXct_result.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"resultpositiveXgendermale.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"resultpositiveXage.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"resultpositiveXdrive_thru_ind_factor1.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"resultpositiveXstd_ct_result.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"resultpositiveXstd_age.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"ct_resultXgendermale.53",0,0,10.9280948851001,4.64010378057821,-0.260192735359526,0,0.28167525098206,0,0,0,42.0760007412898,0,0,0,0,0,0,491.764269829503,208.804670126019,-11.7086730911787,0,12.6753862941927,11.1709414381023,0,2.43049913620896,-8.73103076464448,-0.17563009636768,1.0319976491046,-1.44095485010147,-0.0578690270525943,0.213366016083198,0.0626469170886111,"nicu"
"ct_resultXage.53",0,0,4.64010378057821,210.228502594514,-0.0614343958487769,0,12.7618193540735,0,0,0,3122.49071163825,0,0,0,0,0,0,208.804670126019,9460.28261675315,-2.76454781319496,0,574.281870933307,124.798498888065,0,1.0319976491046,3.58067430502324,0.0294384729429207,46.7565663855225,8.54124298047012,-0.013663520276307,0.0546824433878991,2.83833469993213,"nicu"
"ct_resultXdrive_thru_ind_factor1.53",0,0,-0.260192735359526,-0.0614343958487769,0.624907338769459,0,-0.0037293452232827,0,0,0,-2.96856004447739,0,0,0,0,0,0,-11.7086730911787,-2.76454781319496,28.1208302446256,0,-0.167820535047721,-0.265974796145293,0,-0.0578690270525943,0.207881684872488,0.421812453669385,-0.013663520276307,-0.127309603508298,0.138984586339991,-0.512443166832295,-0.000829437375783781,"nicu"
"ct_resultXstd_ct_result.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"ct_resultXstd_age.53",0,0,0.28167525098206,12.7618193540735,-0.0037293452232827,0,0.774700058346199,0,0,0,189.549285205913,0,0,0,0,0,0,12.6753862941927,574.281870933307,-0.167820535047721,0,34.861502625579,7.57583238625316,0,0.062646917088611,0.217363098164747,0.00178704823142826,2.83833469993213,0.518492015263262,-0.000829437375783785,0.00331947122175774,0.17229973224324,"nicu"
"gendermaleXage.53",0,0,0.24824314306894,2.77329997529034,-0.00591055102545095,0,0.168351830805626,0,0,0,36.5556729676303,0,0,0,0,0,0,11.1709414381023,124.798498888065,-0.265974796145293,0,7.57583238625316,2.92165480602916,0,0.0552113384027715,-0.0363812441172488,-0.00398962194217939,0.616804966031348,-0.168734038505272,-0.00131455567625646,0.0048468329579393,0.0374428465029313,"nicu"
"gendermaleXdrive_thru_ind_factor1.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"gendermaleXstd_ct_result.53",0,0,0.0540110919157547,0.0229332810912133,-0.00128597837894654,0,0.00139215371308025,0,0,0,0.207956717742606,0,0,0,0,0,0,2.43049913620896,1.0319976491046,-0.0578690270525943,0,0.062646917088611,0.0552113384027715,0,0.0120125157794823,-0.0431523069763478,-0.000868035405788915,0.00510055233493892,-0.00712178524011511,-0.000286012280463864,0.00105454167698348,0.000309626557299118,"nicu"
